hex_id,source_region,review_scope
3512,north:y800-1700,printed_id_only
3513,north:y800-1700,printed_id_only
3514,middle:y1600-2500,printed_id_only
3515,middle:y1600-2500,printed_id_only
3516,middle:y1600-2500,printed_id_only
3517,middle:y1600-2500,printed_id_only
3518,middle:y1600-2500,printed_id_only
3519,middle:y1600-2500,printed_id_only
3520,middle:y1600-2500,printed_id_only
3521,middle:y2400-3300,printed_id_only
3522,middle:y2400-3300,printed_id_only
3523,middle:y2400-3300,printed_id_only
3524,middle:y2400-3300,printed_id_only
3525,middle:y2400-3300,printed_id_only
3526,middle:y2400-3300,printed_id_only
3527,middle:y2400-3300,printed_id_only
3528,south:y3200-4100,printed_id_only
3529,south:y3200-4100,printed_id_only
3530,south:y3200-4100,printed_id_only
3531,south:y3200-4100,printed_id_only
3532,south:y3200-4100,printed_id_only
3533,south:y3200-4100,printed_id_only
3534,south:y3200-4100,printed_id_only
3535,south:y4000-5000,printed_id_only
3536,south:y4000-5000,printed_id_only
3537,south:y4000-5000,printed_id_only
3538,south:y4000-5000,printed_id_only
3539,south:y4000-5000,printed_id_only
3540,south:y4000-5000,printed_id_only
3541,south:y4000-5000,printed_id_only
3542,south:y4000-5000,printed_id_only
3600,north:y0-900,printed_id_only
3601,north:y0-900,printed_id_only
3602,north:y0-900,printed_id_only
3603,north:y0-900,printed_id_only
3604,north:y0-900,printed_id_only
3605,north:y0-900,printed_id_only
3606,north:y0-900,printed_id_only
3607,north:y800-1700,printed_id_only
3608,north:y800-1700,printed_id_only
3609,north:y800-1700,printed_id_only
3610,north:y800-1700,printed_id_only
3611,north:y800-1700,printed_id_only
3612,north:y800-1700,printed_id_only
3613,north:y800-1700,printed_id_only
3614,middle:y1600-2500,printed_id_only
3615,middle:y1600-2500,printed_id_only
3616,middle:y1600-2500,printed_id_only
3617,middle:y1600-2500,printed_id_only
3618,middle:y1600-2500,printed_id_only
3619,middle:y1600-2500,printed_id_only
3620,middle:y1600-2500,printed_id_only
3621,middle:y2400-3300,printed_id_only
3622,middle:y2400-3300,printed_id_only
3623,middle:y2400-3300,printed_id_only
3624,middle:y2400-3300,printed_id_only
3625,middle:y2400-3300,printed_id_only
3626,middle:y2400-3300,printed_id_only
3627,middle:y2400-3300,printed_id_only
3628,south:y3200-4100,printed_id_only
3629,south:y3200-4100,printed_id_only
3630,south:y3200-4100,printed_id_only
3631,south:y3200-4100,printed_id_only
3632,south:y3200-4100,printed_id_only
3633,south:y3200-4100,printed_id_only
3634,south:y3200-4100,printed_id_only
3635,south:y4000-5000,printed_id_only
3636,south:y4000-5000,printed_id_only
3637,south:y4000-5000,printed_id_only
3638,south:y4000-5000,printed_id_only
3639,south:y4000-5000,printed_id_only
3640,south:y4000-5000,printed_id_only
3641,south:y4000-5000,printed_id_only
3642,south:y4000-5000,printed_id_only
3700,north:y0-900,printed_id_only
3701,north:y0-900,printed_id_only
3702,north:y0-900,printed_id_only
3703,north:y0-900,printed_id_only
3704,north:y0-900,printed_id_only
3705,north:y0-900,printed_id_only
3706,north:y0-900,printed_id_only
3707,north:y800-1700,printed_id_only
3708,north:y800-1700,printed_id_only
3709,north:y800-1700,printed_id_only
3710,north:y800-1700,printed_id_only
3711,north:y800-1700,printed_id_only
3712,north:y800-1700,printed_id_only
3713,north:y800-1700,printed_id_only
3714,middle:y1600-2500,printed_id_only
3715,middle:y1600-2500,printed_id_only
3716,middle:y1600-2500,printed_id_only
3717,middle:y1600-2500,printed_id_only
3718,middle:y1600-2500,printed_id_only
3719,middle:y1600-2500,printed_id_only
3720,middle:y1600-2500,printed_id_only
3721,middle:y2400-3300,printed_id_only
3722,middle:y2400-3300,printed_id_only
3723,middle:y2400-3300,printed_id_only
3724,middle:y2400-3300,printed_id_only
3725,middle:y2400-3300,printed_id_only
3726,middle:y2400-3300,printed_id_only
3727,middle:y2400-3300,printed_id_only
3728,south:y3200-4100,printed_id_only
3729,south:y3200-4100,printed_id_only
3730,south:y3200-4100,printed_id_only
3731,south:y3200-4100,printed_id_only
3732,south:y3200-4100,printed_id_only
3733,south:y3200-4100,printed_id_only
3734,south:y3200-4100,printed_id_only
3735,south:y4000-5000,printed_id_only
3736,south:y4000-5000,printed_id_only
3737,south:y4000-5000,printed_id_only
3738,south:y4000-5000,printed_id_only
3739,south:y4000-5000,printed_id_only
3740,south:y4000-5000,printed_id_only
3741,south:y4000-5000,printed_id_only
3742,south:y4000-5000,printed_id_only
3800,north:y0-900,printed_id_only
3801,north:y0-900,printed_id_only
3802,north:y0-900,printed_id_only
3803,north:y0-900,printed_id_only
3804,north:y0-900,printed_id_only
3805,north:y0-900,printed_id_only
3806,north:y0-900,printed_id_only
3807,north:y800-1700,printed_id_only
3808,north:y800-1700,printed_id_only
3809,north:y800-1700,printed_id_only
3810,north:y800-1700,printed_id_only
3811,north:y800-1700,printed_id_only
3812,north:y800-1700,printed_id_only
3813,north:y800-1700,printed_id_only
3814,middle:y1600-2500,printed_id_only
3815,middle:y1600-2500,printed_id_only
3816,middle:y1600-2500,printed_id_only
3817,middle:y1600-2500,printed_id_only
3818,middle:y1600-2500,printed_id_only
3819,middle:y1600-2500,printed_id_only
3820,middle:y1600-2500,printed_id_only
3821,middle:y2400-3300,printed_id_only
3822,middle:y2400-3300,printed_id_only
3823,middle:y2400-3300,printed_id_only
3824,middle:y2400-3300,printed_id_only
3825,middle:y2400-3300,printed_id_only
3826,middle:y2400-3300,printed_id_only
3827,middle:y2400-3300,printed_id_only
3828,south:y3200-4100,printed_id_only
3829,south:y3200-4100,printed_id_only
3830,south:y3200-4100,printed_id_only
3831,south:y3200-4100,printed_id_only
3832,south:y3200-4100,printed_id_only
3833,south:y3200-4100,printed_id_only
3834,south:y3200-4100,printed_id_only
3835,south:y4000-5000,printed_id_only
3836,south:y4000-5000,printed_id_only
3837,south:y4000-5000,printed_id_only
3838,south:y4000-5000,printed_id_only
3839,south:y4000-5000,printed_id_only
3840,south:y4000-5000,printed_id_only
3841,south:y4000-5000,printed_id_only
3842,south:y4000-5000,printed_id_only
3900,north:y0-900,printed_id_only
3901,north:y0-900,printed_id_only
3902,north:y0-900,printed_id_only
3903,north:y0-900,printed_id_only
3904,north:y0-900,printed_id_only
3905,north:y0-900,printed_id_only
3906,north:y0-900,printed_id_only
3907,north:y800-1700,printed_id_only
3908,north:y800-1700,printed_id_only
3909,north:y800-1700,printed_id_only
3910,north:y800-1700,printed_id_only
3911,north:y800-1700,printed_id_only
3912,north:y800-1700,printed_id_only
3913,north:y800-1700,printed_id_only
3914,middle:y1600-2500,printed_id_only
3915,middle:y1600-2500,printed_id_only
3916,middle:y1600-2500,printed_id_only
3917,middle:y1600-2500,printed_id_only
3918,middle:y1600-2500,printed_id_only
3919,middle:y1600-2500,printed_id_only
3920,middle:y1600-2500,printed_id_only
3921,middle:y2400-3300,printed_id_only
3922,middle:y2400-3300,printed_id_only
3923,middle:y2400-3300,printed_id_only
3924,middle:y2400-3300,printed_id_only
3925,middle:y2400-3300,printed_id_only
3926,middle:y2400-3300,printed_id_only
3927,middle:y2400-3300,printed_id_only
3928,south:y3200-4100,printed_id_only
3929,south:y3200-4100,printed_id_only
3930,south:y3200-4100,printed_id_only
3931,south:y3200-4100,printed_id_only
3932,south:y3200-4100,printed_id_only
3933,south:y3200-4100,printed_id_only
3934,south:y3200-4100,printed_id_only
3935,south:y4000-5000,printed_id_only
3936,south:y4000-5000,printed_id_only
3937,south:y4000-5000,printed_id_only
3938,south:y4000-5000,printed_id_only
3939,south:y4000-5000,printed_id_only
3940,south:y4000-5000,printed_id_only
3941,south:y4000-5000,printed_id_only
3942,south:y4000-5000,printed_id_only
4000,north:y0-900,printed_id_only
4001,north:y0-900,printed_id_only
4002,north:y0-900,printed_id_only
4003,north:y0-900,printed_id_only
4004,north:y0-900,printed_id_only
4005,north:y0-900,printed_id_only
4006,north:y0-900,printed_id_only
4007,north:y800-1700,printed_id_only
4008,north:y800-1700,printed_id_only
4009,north:y800-1700,printed_id_only
4010,north:y800-1700,printed_id_only
4011,north:y800-1700,printed_id_only
4012,north:y800-1700,printed_id_only
4013,north:y800-1700,printed_id_only
4014,middle:y1600-2500,printed_id_only
4015,middle:y1600-2500,printed_id_only
4016,middle:y1600-2500,printed_id_only
4017,middle:y1600-2500,printed_id_only
4018,middle:y1600-2500,printed_id_only
4019,middle:y1600-2500,printed_id_only
4020,middle:y1600-2500,printed_id_only
4021,middle:y2400-3300,printed_id_only
4022,middle:y2400-3300,printed_id_only
4023,middle:y2400-3300,printed_id_only
4024,middle:y2400-3300,printed_id_only
4025,middle:y2400-3300,printed_id_only
4026,middle:y2400-3300,printed_id_only
4027,middle:y2400-3300,printed_id_only
4028,south:y3200-4100,printed_id_only
4029,south:y3200-4100,printed_id_only
4030,south:y3200-4100,printed_id_only
4031,south:y3200-4100,printed_id_only
4032,south:y3200-4100,printed_id_only
4033,south:y3200-4100,printed_id_only
4034,south:y3200-4100,printed_id_only
4035,south:y4000-5000,printed_id_only
4036,south:y4000-5000,printed_id_only
4037,south:y4000-5000,printed_id_only
4038,south:y4000-5000,printed_id_only
4039,south:y4000-5000,printed_id_only
4040,south:y4000-5000,printed_id_only
4041,south:y4000-5000,printed_id_only
4042,south:y4000-5000,printed_id_only
4100,north:y0-900,printed_id_only
4101,north:y0-900,printed_id_only
4102,north:y0-900,printed_id_only
4103,north:y0-900,printed_id_only
4104,north:y0-900,printed_id_only
4105,north:y0-900,printed_id_only
4106,north:y0-900,printed_id_only
4107,north:y800-1700,printed_id_only
4108,north:y800-1700,printed_id_only
4109,north:y800-1700,printed_id_only
4110,north:y800-1700,printed_id_only
4111,north:y800-1700,printed_id_only
4112,north:y800-1700,printed_id_only
4113,north:y800-1700,printed_id_only
4114,middle:y1600-2500,printed_id_only
4115,middle:y1600-2500,printed_id_only
4116,middle:y1600-2500,printed_id_only
4117,middle:y1600-2500,printed_id_only
4118,middle:y1600-2500,printed_id_only
4119,middle:y1600-2500,printed_id_only
4120,middle:y1600-2500,printed_id_only
4121,middle:y2400-3300,printed_id_only
4122,middle:y2400-3300,printed_id_only
4123,middle:y2400-3300,printed_id_only
4124,middle:y2400-3300,printed_id_only
4125,middle:y2400-3300,printed_id_only
4126,middle:y2400-3300,printed_id_only
4127,middle:y2400-3300,printed_id_only
4128,south:y3200-4100,printed_id_only
4129,south:y3200-4100,printed_id_only
4130,south:y3200-4100,printed_id_only
4131,south:y3200-4100,printed_id_only
4132,south:y3200-4100,printed_id_only
4133,south:y3200-4100,printed_id_only
4134,south:y3200-4100,printed_id_only
4135,south:y4000-5000,printed_id_only
4136,south:y4000-5000,printed_id_only
4137,south:y4000-5000,printed_id_only
4138,south:y4000-5000,printed_id_only
4139,south:y4000-5000,printed_id_only
4140,south:y4000-5000,printed_id_only
4141,south:y4000-5000,printed_id_only
4142,south:y4000-5000,printed_id_only
