hex_id,candidate,median_red,median_green,median_blue,green_fraction,dark_fraction,blue_fraction,reviewed_terrain
2725,unresolved,209,193,173,0.0496,0.1528,0.0218,
2726,clear_candidate,239,235,224,0.0,0.0873,0.0,
2727,clear_candidate,239,235,224,0.0,0.1131,0.0,
2728,clear_candidate,239,235,224,0.1548,0.0873,0.0,
2729,clear_candidate,239,235,224,0.0,0.0,0.0,
2730,clear_candidate,239,235,224,0.0,0.0,0.0,
2731,clear_candidate,239,235,224,0.0,0.0,0.0,
2732,clear_candidate,239,235,224,0.0,0.0,0.0,
2733,clear_candidate,239,235,224,0.0,0.0,0.0,
2734,unresolved,237,218,206,0.1032,0.0635,0.0734,
2800,clear_candidate,239,233,220,0.0417,0.0714,0.0,
2801,clear_candidate,239,235,224,0.0,0.0159,0.0,
2802,clear_candidate,239,235,224,0.0,0.0,0.0,
2803,clear_candidate,239,235,224,0.0,0.0,0.0,
2804,clear_candidate,239,235,224,0.0,0.0,0.0,
2805,clear_candidate,239,235,224,0.0,0.0,0.0119,
2806,clear_candidate,239,235,224,0.0,0.0,0.0,
2807,clear_candidate,239,235,224,0.1667,0.0476,0.0,
2808,clear_candidate,239,235,224,0.0,0.0,0.0,
2809,clear_candidate,239,235,224,0.0,0.0,0.0,
2810,clear_candidate,239,235,224,0.0,0.0218,0.0,
2811,clear_candidate,239,235,224,0.0,0.0159,0.0,
2812,clear_candidate,239,235,224,0.0,0.0556,0.0,
2813,clear_candidate,239,234,223,0.0476,0.0833,0.0,
2814,clear_candidate,239,235,224,0.1091,0.0317,0.0,
2815,clear_candidate,239,235,224,0.0,0.0,0.0,
2816,clear_candidate,239,235,224,0.0,0.0,0.0,
2817,clear_candidate,239,235,224,0.0,0.0,0.0,
2818,clear_candidate,239,235,224,0.0,0.0,0.0,
2819,clear_candidate,239,235,224,0.0,0.0,0.0,
2820,clear_candidate,239,235,224,0.0,0.0,0.0,
2821,clear_candidate,239,235,224,0.0,0.0,0.0099,
2822,clear_candidate,239,235,224,0.0,0.0,0.0,
2823,clear_candidate,239,235,224,0.0,0.0278,0.0,
2824,clear_candidate,239,235,224,0.1627,0.0536,0.0,
2825,clear_candidate,239,235,224,0.0,0.1766,0.0,
2826,clear_candidate,239,235,224,0.0,0.0417,0.0,
2827,clear_candidate,239,235,224,0.0,0.0,0.0,
2828,clear_candidate,239,235,224,0.121,0.0317,0.0,
2829,clear_candidate,239,235,224,0.0,0.0,0.0,
2830,clear_candidate,239,235,224,0.0,0.0,0.0,
2831,clear_candidate,239,235,224,0.0,0.0,0.0,
2832,clear_candidate,239,235,224,0.0,0.0,0.0,
2833,clear_candidate,239,235,224,0.0,0.0,0.0,
2834,unresolved,0,155,209,0.0198,0.0238,0.7937,
2900,clear_candidate,239,235,224,0.0,0.0,0.0,clear
2901,clear_candidate,239,235,224,0.0,0.0,0.0,clear
2902,clear_candidate,239,235,224,0.0,0.0437,0.0,clear
2903,clear_candidate,239,235,224,0.0,0.0,0.0,clear
2904,clear_candidate,239,235,224,0.0,0.0,0.0,clear
2905,clear_candidate,239,235,224,0.0,0.0,0.0,
2906,clear_candidate,239,235,224,0.0,0.0,0.0,
2907,clear_candidate,239,235,224,0.1369,0.0833,0.0,
2908,clear_candidate,239,235,224,0.0,0.0,0.0,
2909,clear_candidate,239,235,224,0.0,0.0,0.006,
2910,clear_candidate,239,235,224,0.0,0.0,0.0,
2911,clear_candidate,239,235,224,0.0,0.0,0.0,
2912,clear_candidate,239,235,224,0.0,0.0,0.0,
2913,clear_candidate,239,235,224,0.0,0.0,0.0,
2914,clear_candidate,239,235,224,0.0,0.0496,0.0417,
2915,clear_candidate,239,235,224,0.1448,0.0337,0.0,
2916,clear_candidate,239,235,224,0.1905,0.0456,0.0,
2917,clear_candidate,239,235,224,0.0,0.0694,0.0,
2918,clear_candidate,239,235,224,0.0,0.0,0.0,
2919,clear_candidate,239,235,224,0.0,0.0,0.0,
2920,clear_candidate,239,235,224,0.0,0.0437,0.0,
2921,clear_candidate,239,235,224,0.0,0.0,0.0,
2922,clear_candidate,239,235,224,0.0,0.0,0.0,
2923,clear_candidate,239,235,224,0.0,0.0,0.0,
2924,clear_candidate,239,235,224,0.1528,0.0417,0.004,
2925,clear_candidate,239,235,224,0.0,0.0238,0.0,
2926,clear_candidate,239,235,224,0.0,0.0377,0.0,
2927,clear_candidate,239,235,224,0.0,0.0357,0.0,
2928,clear_candidate,239,235,224,0.0,0.0,0.0258,
2929,clear_candidate,239,235,224,0.0556,0.0119,0.0,
2930,clear_candidate,239,235,224,0.0,0.0,0.0,
2931,clear_candidate,239,235,224,0.0,0.0,0.0,
2932,clear_candidate,239,235,224,0.0,0.0,0.0,
2933,clear_candidate,239,235,224,0.0,0.0694,0.0,
2934,clear_candidate,239,235,224,0.1587,0.0357,0.0,
2936,clear_candidate,239,235,224,0.0,0.0218,0.0,
3000,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3001,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3002,clear_candidate,239,235,224,0.0,0.0278,0.0,clear
3003,clear_candidate,239,235,224,0.0,0.0317,0.0,clear
3004,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3005,clear_candidate,239,235,224,0.0,0.0,0.0,
3006,clear_candidate,239,235,224,0.0,0.0,0.0,
3007,clear_candidate,239,235,224,0.0813,0.0536,0.0,
3008,clear_candidate,239,235,224,0.0,0.0,0.0417,
3009,clear_candidate,239,235,224,0.0,0.0,0.0,
3010,clear_candidate,239,235,224,0.0,0.0,0.0119,
3011,clear_candidate,239,235,224,0.0,0.0,0.002,
3012,clear_candidate,239,235,224,0.0,0.0,0.0,
3013,clear_candidate,239,235,224,0.0,0.0,0.0536,
3014,clear_candidate,239,235,224,0.0,0.0,0.0,
3015,clear_candidate,239,235,224,0.0,0.0,0.0,
3016,clear_candidate,239,235,224,0.0833,0.0139,0.0,
3017,clear_candidate,239,235,224,0.0992,0.0615,0.0,
3018,clear_candidate,239,235,224,0.0,0.0,0.0,
3019,clear_candidate,239,235,224,0.0,0.0,0.0,
3020,clear_candidate,239,235,224,0.0,0.0119,0.0,
3021,clear_candidate,239,235,224,0.0,0.0,0.0,
3022,clear_candidate,239,235,224,0.0,0.0,0.0,
3023,clear_candidate,239,235,224,0.0,0.0,0.0397,
3024,clear_candidate,239,235,224,0.1607,0.0476,0.0119,
3025,clear_candidate,239,235,224,0.0,0.0,0.0,
3026,clear_candidate,239,235,224,0.0,0.0139,0.0,
3027,clear_candidate,239,235,224,0.0,0.0,0.0734,
3028,clear_candidate,239,235,224,0.1528,0.0397,0.0,
3029,clear_candidate,239,235,224,0.0,0.0,0.0,
3030,clear_candidate,239,235,224,0.0,0.0972,0.0,
3031,clear_candidate,239,235,224,0.0,0.0,0.0,
3032,clear_candidate,239,235,224,0.0,0.2222,0.0,
3033,unresolved,235,214,195,0.006,0.0417,0.0,
3034,unresolved,192,197,184,0.0913,0.0317,0.0258,
3100,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3101,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3102,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3103,clear_candidate,239,235,224,0.0,0.0,0.0119,
3104,clear_candidate,239,235,224,0.0,0.0794,0.0,
3105,clear_candidate,239,235,224,0.0,0.0,0.0,
3106,vegetation_candidate,167,199,138,0.9722,0.0,0.002,
3107,vegetation_candidate,146,185,121,0.9901,0.0516,0.0,
3108,vegetation_candidate,169,199,139,0.8909,0.0,0.0,
3109,clear_candidate,239,235,224,0.0,0.0,0.0,
3110,vegetation_candidate,165,197,135,0.9722,0.0,0.0,
3111,clear_candidate,239,235,224,0.0,0.0357,0.0,
3112,clear_candidate,239,235,224,0.0,0.0,0.0,
3113,clear_candidate,239,235,224,0.0,0.0,0.0,
3114,clear_candidate,239,235,224,0.0,0.0,0.0,
3115,clear_candidate,239,235,224,0.002,0.0,0.0833,
3116,clear_candidate,239,235,224,0.0,0.0,0.0,
3117,clear_candidate,239,235,224,0.0,0.0,0.0,
3118,clear_candidate,239,235,224,0.129,0.0317,0.0,
3119,clear_candidate,239,235,224,0.1746,0.0357,0.0,
3120,clear_candidate,239,235,224,0.0,0.0,0.0,
3121,clear_candidate,239,235,224,0.0,0.0,0.0,
3122,clear_candidate,239,235,224,0.002,0.0,0.0992,
3123,clear_candidate,239,235,224,0.125,0.0377,0.0,
3124,clear_candidate,239,235,224,0.0833,0.0238,0.0,
3125,clear_candidate,239,235,224,0.0,0.0,0.0,
3126,clear_candidate,239,235,224,0.0,0.0,0.0,
3127,clear_candidate,239,235,224,0.0,0.0417,0.0,
3128,clear_candidate,239,235,224,0.0,0.0,0.0,
3129,clear_candidate,239,235,224,0.1528,0.0754,0.0,
3130,clear_candidate,239,235,224,0.0,0.0615,0.0,
3131,clear_candidate,239,235,224,0.0,0.0,0.0,
3132,clear_candidate,239,235,224,0.0,0.0,0.0,
3133,unresolved,237,221,203,0.0,0.0238,0.0,
3134,major_city_candidate,170,163,142,0.0357,0.248,0.131,
3139,clear_candidate,239,235,224,0.125,0.1131,0.0,
3200,clear_candidate,239,235,224,0.0,0.0099,0.0,clear
3201,clear_candidate,239,235,224,0.0,0.0437,0.0,clear
3202,clear_candidate,239,235,224,0.0,0.0615,0.0,clear
3203,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3204,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3205,vegetation_candidate,170,200,139,0.9702,0.0,0.0,
3206,clear_candidate,239,235,224,0.131,0.0437,0.0437,
3207,clear_candidate,239,235,224,0.0,0.0,0.0,
3208,clear_candidate,239,235,224,0.0,0.0655,0.0,
3209,vegetation_candidate,164,196,135,0.9583,0.0,0.0,
3210,clear_candidate,239,235,224,0.0,0.0,0.0179,
3211,clear_candidate,239,235,224,0.0,0.0377,0.0,
3212,clear_candidate,239,235,224,0.0,0.0,0.0,
3213,clear_candidate,239,235,224,0.0,0.0893,0.0,
3214,clear_candidate,239,235,224,0.0,0.0,0.0,
3215,clear_candidate,239,235,224,0.0,0.0,0.0,
3216,clear_candidate,239,235,224,0.0,0.0,0.0,
3217,clear_candidate,239,235,224,0.0,0.0,0.0,
3218,clear_candidate,239,235,224,0.0,0.0,0.0,
3219,clear_candidate,239,235,224,0.125,0.0298,0.0,
3220,clear_candidate,239,235,224,0.1706,0.0397,0.0,
3221,clear_candidate,239,235,224,0.0,0.0675,0.0,
3222,clear_candidate,239,235,224,0.1667,0.0456,0.0,
3223,clear_candidate,239,235,224,0.0,0.0,0.0,
3224,clear_candidate,239,235,224,0.002,0.0,0.0794,
3225,clear_candidate,239,235,224,0.0,0.0,0.002,
3226,clear_candidate,239,235,224,0.0,0.0437,0.0,
3227,clear_candidate,239,235,224,0.0853,0.0437,0.0,
3228,clear_candidate,239,235,224,0.2024,0.0774,0.0,
3229,clear_candidate,239,235,224,0.0,0.0655,0.0,
3230,clear_candidate,239,235,224,0.0,0.0,0.0,
3231,clear_candidate,239,235,224,0.0,0.0,0.0,
3232,clear_candidate,239,235,224,0.0,0.1032,0.0,
3233,unresolved,236,212,195,0.0,0.0694,0.0,
3234,clear_candidate,239,235,224,0.0,0.0833,0.0,
3241,clear_candidate,239,235,224,0.1131,0.0992,0.0,
3300,clear_candidate,239,235,224,0.0,0.0813,0.0,clear
3301,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3302,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3303,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3304,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3305,clear_candidate,239,235,224,0.0,0.0,0.0,
3306,clear_candidate,239,235,224,0.0,0.0,0.0,
3307,clear_candidate,239,235,224,0.1091,0.0476,0.0,
3308,clear_candidate,239,235,224,0.0,0.0238,0.0,
3309,clear_candidate,239,235,224,0.0,0.0476,0.0,
3310,clear_candidate,239,235,224,0.0,0.0,0.0,
3311,clear_candidate,239,235,224,0.0,0.0,0.0,
3312,clear_candidate,239,235,224,0.0,0.0,0.0,
3313,clear_candidate,239,235,224,0.0,0.004,0.0,
3314,clear_candidate,239,235,224,0.0,0.0,0.0,
3315,clear_candidate,239,235,224,0.0,0.0635,0.0,
3316,clear_candidate,239,235,224,0.0,0.0,0.0,
3317,clear_candidate,239,235,224,0.0,0.0,0.0,
3318,clear_candidate,239,235,224,0.0,0.0,0.0,
3319,clear_candidate,239,235,224,0.0,0.0,0.0,
3320,clear_candidate,239,235,224,0.0,0.0,0.0,
3321,clear_candidate,239,235,224,0.131,0.0337,0.0,
3322,clear_candidate,239,234,223,0.1409,0.0754,0.0,
3323,clear_candidate,239,235,224,0.0,0.0179,0.0,
3324,clear_candidate,239,235,224,0.0,0.0476,0.0,
3325,clear_candidate,239,235,224,0.0,0.0516,0.0,
3326,clear_candidate,239,235,224,0.0,0.0556,0.004,
3327,clear_candidate,239,234,224,0.0833,0.0734,0.0,
3328,clear_candidate,239,235,224,0.0536,0.0139,0.0,
3329,clear_candidate,239,235,224,0.0,0.0,0.0,
3330,clear_candidate,239,235,224,0.0,0.0417,0.0,
3331,unresolved,211,195,174,0.0,0.1627,0.0,
3332,clear_candidate,239,235,224,0.0,0.0992,0.0,
3333,clear_candidate,239,235,224,0.0,0.0377,0.0,
3334,unresolved,193,199,188,0.0714,0.0,0.0476,
3335,clear_candidate,239,235,224,0.0,0.0,0.0,
3336,clear_candidate,239,235,224,0.1706,0.0456,0.0,
3337,clear_candidate,239,235,224,0.0,0.0,0.0,
3338,clear_candidate,239,235,224,0.0,0.0,0.0,
3339,clear_candidate,239,235,224,0.0,0.0,0.0,
3340,clear_candidate,239,235,224,0.0,0.0,0.0,
3341,clear_candidate,239,235,224,0.0,0.0,0.0,
3342,clear_candidate,239,235,224,0.0,0.0397,0.0,
3400,clear_candidate,239,235,224,0.0,0.0159,0.0,clear
3401,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3402,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3403,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3404,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3405,clear_candidate,239,235,224,0.0,0.0,0.0,
3406,clear_candidate,239,235,224,0.1786,0.0595,0.0,
3407,clear_candidate,239,235,224,0.0,0.0218,0.0,
3408,clear_candidate,239,235,224,0.0,0.0,0.0,
3409,clear_candidate,239,235,224,0.0,0.0337,0.0,
3410,clear_candidate,239,235,224,0.0,0.0238,0.0,
3411,clear_candidate,239,235,224,0.0,0.0,0.0,
3412,clear_candidate,239,235,224,0.0,0.0,0.0,
3413,clear_candidate,239,235,224,0.002,0.0,0.1012,
3414,clear_candidate,239,235,224,0.0,0.0,0.002,
3415,clear_candidate,239,235,224,0.0,0.0079,0.0,
3416,clear_candidate,239,235,224,0.0,0.0,0.0,
3417,clear_candidate,239,235,224,0.0,0.0,0.0,
3418,clear_candidate,239,235,224,0.0,0.0,0.0,
3419,clear_candidate,239,235,224,0.0,0.0,0.0,
3420,clear_candidate,239,235,224,0.0,0.0,0.0,
3421,clear_candidate,239,235,224,0.0,0.0,0.0,
3422,clear_candidate,239,235,224,0.0,0.0,0.0,
3423,clear_candidate,239,235,224,0.0,0.0,0.0,
3424,clear_candidate,239,235,224,0.0,0.0,0.0,
3425,clear_candidate,239,235,224,0.0,0.0,0.0,
3426,clear_candidate,239,235,224,0.0,0.0,0.0079,
3427,clear_candidate,239,235,224,0.1647,0.0198,0.0,
3428,clear_candidate,239,235,224,0.0,0.0,0.0,
3429,clear_candidate,239,235,224,0.0,0.0,0.0,
3430,clear_candidate,239,235,224,0.0,0.1905,0.0,
3431,clear_candidate,239,235,224,0.0,0.0238,0.0,
3432,unresolved,193,199,189,0.0595,0.0,0.0179,
3433,marsh_candidate,192,198,189,0.0397,0.0,0.1429,
3434,clear_candidate,239,235,224,0.0,0.0,0.004,
3435,clear_candidate,239,235,224,0.0,0.0,0.0,
3436,clear_candidate,239,235,224,0.1786,0.0476,0.0,
3437,clear_candidate,239,235,224,0.0,0.0,0.0,
3438,clear_candidate,239,235,224,0.0,0.0,0.0,
3439,clear_candidate,239,235,224,0.0,0.0,0.0,
3440,clear_candidate,239,235,224,0.002,0.0,0.0536,
3441,clear_candidate,239,235,224,0.0,0.0,0.0,
3442,clear_candidate,239,235,224,0.0,0.0,0.0,
3500,clear_candidate,239,235,224,0.0,0.0853,0.0,clear
3501,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3502,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3503,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3504,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3505,clear_candidate,239,235,224,0.0,0.0,0.0,
3506,clear_candidate,239,235,224,0.1508,0.0437,0.0,
3507,clear_candidate,239,235,224,0.0,0.0,0.0,
3508,clear_candidate,239,235,224,0.0,0.0,0.0,
3509,clear_candidate,239,235,224,0.0,0.0,0.0,
3510,clear_candidate,239,235,224,0.0,0.0,0.0,
3511,clear_candidate,239,235,224,0.0,0.0218,0.0,
3512,clear_candidate,239,235,224,0.0,0.0198,0.0,
3513,clear_candidate,239,235,224,0.0,0.0,0.0,
3514,clear_candidate,239,235,224,0.0,0.0536,0.0,
3515,clear_candidate,239,235,224,0.0,0.0,0.0,
3516,clear_candidate,239,235,224,0.0,0.0,0.0,
3517,clear_candidate,239,235,224,0.0,0.0,0.0,
3518,clear_candidate,239,235,224,0.0,0.0,0.0,
3519,clear_candidate,239,235,224,0.0,0.0,0.0,
3520,clear_candidate,239,235,224,0.0,0.0,0.0,
3521,clear_candidate,239,235,224,0.0,0.0,0.0,
3522,clear_candidate,239,235,224,0.0,0.0,0.0,
3523,clear_candidate,239,235,224,0.0,0.0,0.0397,
3524,clear_candidate,239,235,224,0.0,0.0,0.0,
3525,clear_candidate,239,235,224,0.0,0.0,0.0,
3526,clear_candidate,239,235,224,0.0,0.0,0.0,
3527,clear_candidate,239,235,224,0.1587,0.0437,0.004,
3528,clear_candidate,239,235,224,0.0,0.0,0.0,
3529,clear_candidate,239,235,224,0.0,0.0,0.0476,
3530,clear_candidate,239,235,224,0.0,0.0,0.0,
3531,clear_candidate,239,235,224,0.0,0.0456,0.0,
3532,unresolved,193,199,188,0.0873,0.0,0.0298,
3533,clear_candidate,239,235,224,0.0,0.0,0.0,
3534,marsh_candidate,192,198,189,0.0952,0.0,0.2083,
3535,clear_candidate,239,235,224,0.0,0.0,0.0,
3536,clear_candidate,239,235,224,0.0,0.0,0.0,
3537,clear_candidate,239,235,224,0.127,0.0595,0.0,
3538,clear_candidate,239,235,224,0.0,0.0,0.0,
3539,clear_candidate,239,235,224,0.0,0.0,0.0,
3540,clear_candidate,239,235,224,0.0,0.0,0.0,
3541,clear_candidate,239,235,224,0.0,0.0,0.0,
3542,clear_candidate,239,235,224,0.0,0.0,0.0,
3600,clear_candidate,239,235,224,0.0,0.0337,0.0,clear
3601,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3602,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3603,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3604,clear_candidate,239,235,224,0.0,0.0,0.0,clear
3605,clear_candidate,239,235,224,0.0,0.0,0.0357,
3606,clear_candidate,239,235,224,0.1567,0.0258,0.0,
3607,clear_candidate,239,235,224,0.0,0.0,0.0,
3608,clear_candidate,239,235,224,0.0,0.0,0.0,
3609,clear_candidate,239,235,224,0.0,0.0,0.0,
3610,clear_candidate,239,235,224,0.0,0.0,0.0,
3611,clear_candidate,239,235,224,0.0,0.0,0.0,
3612,clear_candidate,239,235,224,0.0,0.0,0.0,
3613,clear_candidate,239,235,224,0.0,0.0437,0.0,
3614,clear_candidate,239,235,224,0.0,0.0,0.0,
3615,clear_candidate,239,235,224,0.0,0.0179,0.0,
3616,clear_candidate,239,235,224,0.0,0.0,0.0,
3617,clear_candidate,239,235,224,0.0,0.0,0.0,
3618,clear_candidate,239,235,224,0.0,0.0,0.0,
3619,clear_candidate,239,235,224,0.0,0.0,0.0,
3620,clear_candidate,239,235,224,0.0,0.0,0.0,
3621,clear_candidate,239,235,224,0.0,0.0,0.0,
3622,clear_candidate,239,235,224,0.0,0.0,0.0,
3623,clear_candidate,239,235,224,0.0,0.0,0.0,
3624,clear_candidate,239,235,224,0.0,0.0,0.0,
3625,clear_candidate,239,235,224,0.0,0.0,0.0,
3626,clear_candidate,239,235,224,0.0,0.0,0.0,
3627,clear_candidate,239,235,224,0.0833,0.0417,0.0,
3628,clear_candidate,239,235,224,0.0,0.0,0.0,
3629,clear_candidate,239,235,224,0.0,0.0,0.0238,
3630,clear_candidate,239,235,224,0.0,0.0357,0.0,
3631,unresolved,193,199,188,0.0794,0.0,0.0218,
3632,clear_candidate,239,235,224,0.0,0.0,0.0,
3633,clear_candidate,239,235,224,0.0,0.0,0.0,
3634,clear_candidate,239,235,224,0.0,0.0,0.0278,
3635,clear_candidate,239,235,224,0.0,0.0,0.0,
3636,clear_candidate,239,235,224,0.0,0.1151,0.0,
3637,clear_candidate,239,235,224,0.1706,0.0397,0.0,
3638,clear_candidate,239,235,224,0.1329,0.0317,0.0,
3639,clear_candidate,239,235,224,0.0,0.0,0.0,
3640,clear_candidate,239,235,224,0.0,0.0,0.0,
3641,clear_candidate,239,235,224,0.0,0.0,0.0,
3642,clear_candidate,239,235,224,0.0,0.0119,0.0,
3700,clear_candidate,239,235,224,0.0,0.0,0.0,
3701,clear_candidate,239,235,224,0.0,0.0179,0.0,
3702,clear_candidate,239,235,224,0.0,0.0337,0.0,
3703,clear_candidate,239,235,224,0.0,0.0,0.0278,
3704,clear_candidate,239,235,224,0.0,0.0,0.0,
3705,clear_candidate,239,235,224,0.0,0.0,0.0,
3706,clear_candidate,239,235,224,0.1567,0.0317,0.0,
3707,clear_candidate,239,235,224,0.0,0.0,0.0,
3708,clear_candidate,239,235,224,0.0,0.0,0.0,
3709,clear_candidate,239,235,224,0.0,0.0,0.0,
3710,clear_candidate,239,235,224,0.0,0.0,0.0,
3711,clear_candidate,239,235,224,0.0,0.0,0.0,
3712,clear_candidate,239,235,224,0.0,0.0,0.0,
3713,clear_candidate,239,235,224,0.0,0.0,0.0,
3714,clear_candidate,239,235,224,0.0,0.0,0.0,
3715,clear_candidate,239,235,224,0.0,0.0,0.0,
3716,clear_candidate,239,235,224,0.0,0.0714,0.006,
3717,clear_candidate,239,235,224,0.0,0.0,0.0,
3718,clear_candidate,239,235,224,0.0,0.0,0.0,
3719,clear_candidate,239,235,224,0.0,0.0,0.0,
3720,clear_candidate,239,235,224,0.0,0.0,0.0,
3721,clear_candidate,239,235,224,0.0,0.0,0.0,
3722,clear_candidate,239,235,224,0.0,0.0,0.0,
3723,clear_candidate,239,235,224,0.0,0.0,0.0,
3724,clear_candidate,239,235,224,0.0,0.0,0.002,
3725,clear_candidate,239,235,224,0.0,0.0,0.0,
3726,clear_candidate,239,235,224,0.0,0.0,0.0218,
3727,clear_candidate,239,235,224,0.1528,0.0456,0.002,
3728,clear_candidate,239,235,224,0.0,0.0,0.0,
3729,clear_candidate,239,235,224,0.0,0.0,0.0179,
3730,clear_candidate,239,235,224,0.0,0.0,0.0159,
3731,clear_candidate,239,235,224,0.0,0.0516,0.002,
3732,clear_candidate,239,235,224,0.0,0.0,0.0,
3733,clear_candidate,239,235,224,0.0,0.0,0.0,
3734,clear_candidate,239,235,224,0.0,0.0,0.002,
3735,clear_candidate,239,235,224,0.0,0.0575,0.0,
3736,clear_candidate,239,235,224,0.0,0.0,0.0,
3737,clear_candidate,239,235,224,0.0,0.004,0.0,
3738,clear_candidate,239,235,224,0.0,0.0,0.0,
3739,clear_candidate,239,235,224,0.125,0.0198,0.0,
3740,clear_candidate,239,235,224,0.0,0.0,0.0,
3741,clear_candidate,239,235,224,0.0,0.0,0.0,
3742,clear_candidate,239,235,224,0.0,0.0337,0.0,
3800,clear_candidate,239,235,224,0.0,0.0,0.0,
3801,clear_candidate,239,235,224,0.0,0.0,0.0,
3802,clear_candidate,239,235,224,0.0,0.0913,0.0,
3803,clear_candidate,239,235,224,0.0,0.0,0.0,
3804,clear_candidate,239,235,224,0.0,0.0,0.0,
3805,vegetation_candidate,164,195,135,0.9782,0.0,0.002,
3806,clear_candidate,239,235,224,0.0992,0.0813,0.0,
3807,clear_candidate,239,235,224,0.0,0.0,0.0,
3808,clear_candidate,239,235,224,0.0,0.0,0.0,
3809,clear_candidate,239,235,224,0.0,0.0,0.0,
3810,clear_candidate,239,235,224,0.0,0.0,0.0,
3811,clear_candidate,239,235,224,0.0,0.0,0.0,
3812,clear_candidate,239,235,224,0.0,0.0179,0.0,
3813,clear_candidate,239,235,224,0.0,0.0,0.0,
3814,clear_candidate,239,235,224,0.0,0.0,0.0,
3815,clear_candidate,239,235,224,0.0,0.0,0.0,
3816,clear_candidate,239,235,224,0.0,0.0,0.0,
3817,clear_candidate,239,235,224,0.0,0.0,0.0,
3818,clear_candidate,239,235,224,0.0,0.0,0.0,
3819,clear_candidate,239,235,224,0.0,0.0,0.0,
3820,clear_candidate,239,235,224,0.0,0.0,0.0,
3821,clear_candidate,239,235,224,0.0,0.0,0.0,
3822,clear_candidate,239,235,224,0.0,0.0,0.0,
3823,clear_candidate,239,235,224,0.0,0.0,0.0,
3824,clear_candidate,239,235,224,0.0,0.0,0.0,
3825,clear_candidate,239,235,224,0.0,0.0,0.0,
3826,clear_candidate,239,235,224,0.002,0.0,0.0456,
3827,clear_candidate,239,235,224,0.0417,0.0,0.0,
3828,clear_candidate,239,235,224,0.0,0.0,0.0,
3829,clear_candidate,239,235,224,0.0,0.0,0.0,
3830,clear_candidate,239,235,224,0.0,0.0694,0.0,
3831,clear_candidate,239,235,224,0.0,0.0,0.0,
3832,clear_candidate,239,235,224,0.0,0.0,0.002,
3833,clear_candidate,239,235,224,0.0,0.0,0.0,
3834,clear_candidate,239,235,224,0.0,0.0,0.0,
3835,clear_candidate,239,235,224,0.0,0.0,0.0,
3836,clear_candidate,239,235,224,0.0,0.0,0.0,
3837,clear_candidate,239,235,224,0.0,0.0,0.0,
3838,clear_candidate,239,235,224,0.1468,0.0417,0.0,
3839,clear_candidate,239,235,224,0.0,0.0,0.0,
3840,clear_candidate,239,235,224,0.0,0.0,0.0,
3841,clear_candidate,239,235,224,0.0,0.0675,0.0,
3842,clear_candidate,239,235,224,0.0,0.0,0.0,
3900,clear_candidate,239,235,224,0.0,0.0,0.0,
3901,clear_candidate,239,235,224,0.0,0.0,0.0,
3902,clear_candidate,239,235,224,0.0,0.0,0.0,
3903,clear_candidate,239,235,224,0.0,0.0278,0.0,
3904,vegetation_candidate,163,194,133,0.873,0.0278,0.0,
3905,vegetation_candidate,173,203,142,0.9841,0.0,0.0,
3906,clear_candidate,239,235,224,0.1726,0.0456,0.0,
3907,clear_candidate,239,235,224,0.0,0.0992,0.0,
3908,clear_candidate,239,235,224,0.004,0.0,0.0357,
3909,clear_candidate,239,235,224,0.0,0.0,0.0,
3910,clear_candidate,239,235,224,0.0,0.0,0.0,
3911,clear_candidate,239,235,224,0.0,0.0,0.0,
3912,clear_candidate,239,235,224,0.0,0.0,0.0,
3913,clear_candidate,239,235,224,0.0,0.0298,0.0,
3914,clear_candidate,239,235,224,0.0,0.0,0.0,
3915,clear_candidate,239,235,224,0.0,0.0,0.0,
3916,clear_candidate,239,235,224,0.0,0.0179,0.0,
3917,clear_candidate,239,235,224,0.0,0.0,0.002,
3918,clear_candidate,239,235,224,0.0,0.0,0.0,
3919,clear_candidate,239,235,224,0.0,0.0,0.0,
3920,clear_candidate,239,235,224,0.0,0.0,0.0,
3921,clear_candidate,239,235,224,0.0,0.0,0.0,
3922,clear_candidate,239,235,224,0.0,0.0,0.0,
